role,candidate_id,family,severity,channel,n_events,n_detected,recall,outer_fold
outer_test,c0000_f5146f1247fa,drift,2.0,combined,170,157,0.923529411764706,2
outer_test,c0012_23099bed3753,random_missing,0.5,availability_only,54,54,1.0,2
outer_test,c0012_23099bed3753,random_missing,0.5,numerical_only,54,13,0.2407407407407407,2
outer_test,c0012_23099bed3753,random_missing,0.5,combined,54,54,1.0,2
outer_test,c0012_23099bed3753,random_missing,1.0,availability_only,99,99,1.0,2
outer_test,c0012_23099bed3753,random_missing,1.0,numerical_only,99,23,0.2323232323232323,2
outer_test,c0012_23099bed3753,random_missing,1.0,combined,99,99,1.0,2
outer_test,c0012_23099bed3753,random_missing,2.0,availability_only,158,158,1.0,2
outer_test,c0012_23099bed3753,random_missing,2.0,numerical_only,158,43,0.2721518987341772,2
outer_test,c0012_23099bed3753,random_missing,2.0,combined,158,156,0.9873417721518988,2
outer_test,c0012_23099bed3753,block_missing,0.5,availability_only,174,174,1.0,2
outer_test,c0012_23099bed3753,block_missing,0.5,numerical_only,174,38,0.2183908045977011,2
outer_test,c0012_23099bed3753,block_missing,0.5,combined,174,174,1.0,2
outer_test,c0012_23099bed3753,block_missing,1.0,availability_only,175,175,1.0,2
outer_test,c0012_23099bed3753,block_missing,1.0,numerical_only,175,59,0.3371428571428571,2
outer_test,c0012_23099bed3753,block_missing,1.0,combined,175,175,1.0,2
outer_test,c0012_23099bed3753,block_missing,2.0,availability_only,175,175,1.0,2
outer_test,c0012_23099bed3753,block_missing,2.0,numerical_only,175,65,0.3714285714285714,2
outer_test,c0012_23099bed3753,block_missing,2.0,combined,175,168,0.96,2
outer_test,c0012_23099bed3753,stuck,0.5,availability_only,162,0,0.0,2
outer_test,c0012_23099bed3753,stuck,0.5,numerical_only,162,44,0.2716049382716049,2
outer_test,c0012_23099bed3753,stuck,0.5,combined,162,44,0.2716049382716049,2
outer_test,c0012_23099bed3753,stuck,1.0,availability_only,165,0,0.0,2
outer_test,c0012_23099bed3753,stuck,1.0,numerical_only,165,46,0.2787878787878788,2
outer_test,c0012_23099bed3753,stuck,1.0,combined,165,46,0.2787878787878788,2
outer_test,c0012_23099bed3753,stuck,2.0,availability_only,172,0,0.0,2
outer_test,c0012_23099bed3753,stuck,2.0,numerical_only,172,65,0.377906976744186,2
outer_test,c0012_23099bed3753,stuck,2.0,combined,172,65,0.377906976744186,2
outer_test,c0012_23099bed3753,dropout,0.5,availability_only,175,0,0.0,2
outer_test,c0012_23099bed3753,dropout,0.5,numerical_only,175,168,0.96,2
outer_test,c0012_23099bed3753,dropout,0.5,combined,175,168,0.96,2
outer_test,c0012_23099bed3753,dropout,1.0,availability_only,174,0,0.0,2
outer_test,c0012_23099bed3753,dropout,1.0,numerical_only,174,164,0.942528735632184,2
outer_test,c0012_23099bed3753,dropout,1.0,combined,174,164,0.942528735632184,2
outer_test,c0012_23099bed3753,dropout,2.0,availability_only,173,0,0.0,2
outer_test,c0012_23099bed3753,dropout,2.0,numerical_only,173,170,0.9826589595375722,2
outer_test,c0012_23099bed3753,dropout,2.0,combined,173,170,0.9826589595375722,2
outer_test,c0012_23099bed3753,bias,0.5,availability_only,172,0,0.0,2
outer_test,c0012_23099bed3753,bias,0.5,numerical_only,172,109,0.6337209302325582,2
outer_test,c0012_23099bed3753,bias,0.5,combined,172,109,0.6337209302325582,2
outer_test,c0012_23099bed3753,bias,1.0,availability_only,171,0,0.0,2
outer_test,c0012_23099bed3753,bias,1.0,numerical_only,171,143,0.8362573099415205,2
outer_test,c0012_23099bed3753,bias,1.0,combined,171,143,0.8362573099415205,2
outer_test,c0012_23099bed3753,bias,2.0,availability_only,170,0,0.0,2
outer_test,c0012_23099bed3753,bias,2.0,numerical_only,170,164,0.9647058823529412,2
outer_test,c0012_23099bed3753,bias,2.0,combined,170,164,0.9647058823529412,2
outer_test,c0012_23099bed3753,level_shift,0.5,availability_only,170,0,0.0,2
outer_test,c0012_23099bed3753,level_shift,0.5,numerical_only,170,94,0.5529411764705883,2
outer_test,c0012_23099bed3753,level_shift,0.5,combined,170,94,0.5529411764705883,2
outer_test,c0012_23099bed3753,level_shift,1.0,availability_only,170,0,0.0,2
outer_test,c0012_23099bed3753,level_shift,1.0,numerical_only,170,149,0.8764705882352941,2
outer_test,c0012_23099bed3753,level_shift,1.0,combined,170,149,0.8764705882352941,2
outer_test,c0012_23099bed3753,level_shift,2.0,availability_only,170,0,0.0,2
outer_test,c0012_23099bed3753,level_shift,2.0,numerical_only,170,156,0.9176470588235294,2
outer_test,c0012_23099bed3753,level_shift,2.0,combined,170,156,0.9176470588235294,2
outer_test,c0012_23099bed3753,drift,0.5,availability_only,170,0,0.0,2
outer_test,c0012_23099bed3753,drift,0.5,numerical_only,170,77,0.4529411764705882,2
outer_test,c0012_23099bed3753,drift,0.5,combined,170,77,0.4529411764705882,2
outer_test,c0012_23099bed3753,drift,1.0,availability_only,170,0,0.0,2
outer_test,c0012_23099bed3753,drift,1.0,numerical_only,170,127,0.7470588235294118,2
outer_test,c0012_23099bed3753,drift,1.0,combined,170,127,0.7470588235294118,2
outer_test,c0012_23099bed3753,drift,2.0,availability_only,170,0,0.0,2
outer_test,c0012_23099bed3753,drift,2.0,numerical_only,170,151,0.888235294117647,2
outer_test,c0012_23099bed3753,drift,2.0,combined,170,151,0.888235294117647,2
outer_test,c0013_a21278d4e492,random_missing,0.5,availability_only,54,0,0.0,2
outer_test,c0013_a21278d4e492,random_missing,0.5,numerical_only,54,0,0.0,2
outer_test,c0013_a21278d4e492,random_missing,0.5,combined,54,4,0.074074074074074,2
outer_test,c0013_a21278d4e492,random_missing,1.0,availability_only,99,1,0.0101010101010101,2
outer_test,c0013_a21278d4e492,random_missing,1.0,numerical_only,99,1,0.0101010101010101,2
outer_test,c0013_a21278d4e492,random_missing,1.0,combined,99,5,0.0505050505050505,2
outer_test,c0013_a21278d4e492,random_missing,2.0,availability_only,158,15,0.0949367088607595,2
outer_test,c0013_a21278d4e492,random_missing,2.0,numerical_only,158,3,0.0189873417721519,2
outer_test,c0013_a21278d4e492,random_missing,2.0,combined,158,37,0.2341772151898734,2
outer_test,c0013_a21278d4e492,block_missing,0.5,availability_only,174,0,0.0,2
outer_test,c0013_a21278d4e492,block_missing,0.5,numerical_only,174,0,0.0,2
outer_test,c0013_a21278d4e492,block_missing,0.5,combined,174,5,0.028735632183908,2
outer_test,c0013_a21278d4e492,block_missing,1.0,availability_only,175,0,0.0,2
outer_test,c0013_a21278d4e492,block_missing,1.0,numerical_only,175,1,0.0057142857142857,2
outer_test,c0013_a21278d4e492,block_missing,1.0,combined,175,39,0.2228571428571428,2
outer_test,c0013_a21278d4e492,block_missing,2.0,availability_only,175,175,1.0,2
outer_test,c0013_a21278d4e492,block_missing,2.0,numerical_only,175,0,0.0,2
outer_test,c0013_a21278d4e492,block_missing,2.0,combined,175,175,1.0,2
outer_test,c0013_a21278d4e492,stuck,0.5,availability_only,162,0,0.0,2
outer_test,c0013_a21278d4e492,stuck,0.5,numerical_only,162,0,0.0,2
outer_test,c0013_a21278d4e492,stuck,0.5,combined,162,0,0.0,2
outer_test,c0013_a21278d4e492,stuck,1.0,availability_only,165,0,0.0,2
outer_test,c0013_a21278d4e492,stuck,1.0,numerical_only,165,1,0.006060606060606,2
outer_test,c0013_a21278d4e492,stuck,1.0,combined,165,1,0.006060606060606,2
outer_test,c0013_a21278d4e492,stuck,2.0,availability_only,172,0,0.0,2
outer_test,c0013_a21278d4e492,stuck,2.0,numerical_only,172,7,0.0406976744186046,2
outer_test,c0013_a21278d4e492,stuck,2.0,combined,172,7,0.0406976744186046,2
outer_test,c0013_a21278d4e492,dropout,0.5,availability_only,175,0,0.0,2
outer_test,c0013_a21278d4e492,dropout,0.5,numerical_only,175,6,0.0342857142857142,2
outer_test,c0013_a21278d4e492,dropout,0.5,combined,175,6,0.0342857142857142,2
outer_test,c0013_a21278d4e492,dropout,1.0,availability_only,174,0,0.0,2
outer_test,c0013_a21278d4e492,dropout,1.0,numerical_only,174,40,0.2298850574712643,2
outer_test,c0013_a21278d4e492,dropout,1.0,combined,174,40,0.2298850574712643,2
outer_test,c0013_a21278d4e492,dropout,2.0,availability_only,173,0,0.0,2
outer_test,c0013_a21278d4e492,dropout,2.0,numerical_only,173,35,0.2023121387283237,2
outer_test,c0013_a21278d4e492,dropout,2.0,combined,173,35,0.2023121387283237,2
outer_test,c0013_a21278d4e492,bias,0.5,availability_only,172,0,0.0,2
outer_test,c0013_a21278d4e492,bias,0.5,numerical_only,172,5,0.0290697674418604,2
outer_test,c0013_a21278d4e492,bias,0.5,combined,172,5,0.0290697674418604,2
outer_test,c0013_a21278d4e492,bias,1.0,availability_only,171,0,0.0,2
outer_test,c0013_a21278d4e492,bias,1.0,numerical_only,171,4,0.023391812865497,2
outer_test,c0013_a21278d4e492,bias,1.0,combined,171,4,0.023391812865497,2
outer_test,c0013_a21278d4e492,bias,2.0,availability_only,170,0,0.0,2
outer_test,c0013_a21278d4e492,bias,2.0,numerical_only,170,16,0.0941176470588235,2
outer_test,c0013_a21278d4e492,bias,2.0,combined,170,16,0.0941176470588235,2
outer_test,c0013_a21278d4e492,level_shift,0.5,availability_only,170,0,0.0,2
outer_test,c0013_a21278d4e492,level_shift,0.5,numerical_only,170,6,0.0352941176470588,2
outer_test,c0013_a21278d4e492,level_shift,0.5,combined,170,6,0.0352941176470588,2
outer_test,c0013_a21278d4e492,level_shift,1.0,availability_only,170,0,0.0,2
outer_test,c0013_a21278d4e492,level_shift,1.0,numerical_only,170,14,0.0823529411764705,2
outer_test,c0013_a21278d4e492,level_shift,1.0,combined,170,14,0.0823529411764705,2
outer_test,c0013_a21278d4e492,level_shift,2.0,availability_only,170,0,0.0,2
outer_test,c0013_a21278d4e492,level_shift,2.0,numerical_only,170,42,0.2470588235294117,2
outer_test,c0013_a21278d4e492,level_shift,2.0,combined,170,42,0.2470588235294117,2
outer_test,c0013_a21278d4e492,drift,0.5,availability_only,170,0,0.0,2
outer_test,c0013_a21278d4e492,drift,0.5,numerical_only,170,4,0.0235294117647058,2
outer_test,c0013_a21278d4e492,drift,0.5,combined,170,4,0.0235294117647058,2
outer_test,c0013_a21278d4e492,drift,1.0,availability_only,170,0,0.0,2
outer_test,c0013_a21278d4e492,drift,1.0,numerical_only,170,28,0.1647058823529411,2
outer_test,c0013_a21278d4e492,drift,1.0,combined,170,28,0.1647058823529411,2
outer_test,c0013_a21278d4e492,drift,2.0,availability_only,170,0,0.0,2
outer_test,c0013_a21278d4e492,drift,2.0,numerical_only,170,71,0.4176470588235294,2
outer_test,c0013_a21278d4e492,drift,2.0,combined,170,71,0.4176470588235294,2
outer_test,c0024_ba16b82adffd,random_missing,0.5,availability_only,54,54,1.0,2
outer_test,c0024_ba16b82adffd,random_missing,0.5,numerical_only,54,10,0.1851851851851851,2
outer_test,c0024_ba16b82adffd,random_missing,0.5,combined,54,54,1.0,2
outer_test,c0024_ba16b82adffd,random_missing,1.0,availability_only,99,99,1.0,2
outer_test,c0024_ba16b82adffd,random_missing,1.0,numerical_only,99,22,0.2222222222222222,2
outer_test,c0024_ba16b82adffd,random_missing,1.0,combined,99,98,0.98989898989899,2
outer_test,c0024_ba16b82adffd,random_missing,2.0,availability_only,158,158,1.0,2
outer_test,c0024_ba16b82adffd,random_missing,2.0,numerical_only,158,43,0.2721518987341772,2
outer_test,c0024_ba16b82adffd,random_missing,2.0,combined,158,154,0.9746835443037974,2
outer_test,c0024_ba16b82adffd,block_missing,0.5,availability_only,174,174,1.0,2
outer_test,c0024_ba16b82adffd,block_missing,0.5,numerical_only,174,32,0.1839080459770115,2
outer_test,c0024_ba16b82adffd,block_missing,0.5,combined,174,173,0.9942528735632185,2
outer_test,c0024_ba16b82adffd,block_missing,1.0,availability_only,175,175,1.0,2
outer_test,c0024_ba16b82adffd,block_missing,1.0,numerical_only,175,60,0.3428571428571428,2
outer_test,c0024_ba16b82adffd,block_missing,1.0,combined,175,174,0.9942857142857144,2
outer_test,c0024_ba16b82adffd,block_missing,2.0,availability_only,175,175,1.0,2
outer_test,c0024_ba16b82adffd,block_missing,2.0,numerical_only,175,56,0.32,2
outer_test,c0024_ba16b82adffd,block_missing,2.0,combined,175,170,0.9714285714285714,2
outer_test,c0024_ba16b82adffd,stuck,0.5,availability_only,162,0,0.0,2
outer_test,c0024_ba16b82adffd,stuck,0.5,numerical_only,162,37,0.228395061728395,2
outer_test,c0024_ba16b82adffd,stuck,0.5,combined,162,37,0.228395061728395,2
outer_test,c0024_ba16b82adffd,stuck,1.0,availability_only,165,0,0.0,2
outer_test,c0024_ba16b82adffd,stuck,1.0,numerical_only,165,41,0.2484848484848484,2
outer_test,c0024_ba16b82adffd,stuck,1.0,combined,165,41,0.2484848484848484,2
outer_test,c0024_ba16b82adffd,stuck,2.0,availability_only,172,0,0.0,2
outer_test,c0024_ba16b82adffd,stuck,2.0,numerical_only,172,65,0.377906976744186,2
outer_test,c0024_ba16b82adffd,stuck,2.0,combined,172,65,0.377906976744186,2
outer_test,c0024_ba16b82adffd,dropout,0.5,availability_only,175,0,0.0,2
outer_test,c0024_ba16b82adffd,dropout,0.5,numerical_only,175,168,0.96,2
outer_test,c0024_ba16b82adffd,dropout,0.5,combined,175,168,0.96,2
outer_test,c0024_ba16b82adffd,dropout,1.0,availability_only,174,0,0.0,2
outer_test,c0024_ba16b82adffd,dropout,1.0,numerical_only,174,164,0.942528735632184,2
outer_test,c0024_ba16b82adffd,dropout,1.0,combined,174,164,0.942528735632184,2
outer_test,c0024_ba16b82adffd,dropout,2.0,availability_only,173,0,0.0,2
outer_test,c0024_ba16b82adffd,dropout,2.0,numerical_only,173,168,0.9710982658959536,2
outer_test,c0024_ba16b82adffd,dropout,2.0,combined,173,168,0.9710982658959536,2
outer_test,c0024_ba16b82adffd,bias,0.5,availability_only,172,0,0.0,2
outer_test,c0024_ba16b82adffd,bias,0.5,numerical_only,172,102,0.5930232558139535,2
outer_test,c0024_ba16b82adffd,bias,0.5,combined,172,102,0.5930232558139535,2
outer_test,c0024_ba16b82adffd,bias,1.0,availability_only,171,0,0.0,2
outer_test,c0024_ba16b82adffd,bias,1.0,numerical_only,171,146,0.8538011695906432,2
outer_test,c0024_ba16b82adffd,bias,1.0,combined,171,146,0.8538011695906432,2
outer_test,c0024_ba16b82adffd,bias,2.0,availability_only,170,0,0.0,2
outer_test,c0024_ba16b82adffd,bias,2.0,numerical_only,170,168,0.9882352941176472,2
outer_test,c0024_ba16b82adffd,bias,2.0,combined,170,168,0.9882352941176472,2
outer_test,c0024_ba16b82adffd,level_shift,0.5,availability_only,170,0,0.0,2
outer_test,c0024_ba16b82adffd,level_shift,0.5,numerical_only,170,89,0.5235294117647059,2
outer_test,c0024_ba16b82adffd,level_shift,0.5,combined,170,89,0.5235294117647059,2
outer_test,c0024_ba16b82adffd,level_shift,1.0,availability_only,170,0,0.0,2
outer_test,c0024_ba16b82adffd,level_shift,1.0,numerical_only,170,149,0.8764705882352941,2
outer_test,c0024_ba16b82adffd,level_shift,1.0,combined,170,149,0.8764705882352941,2
outer_test,c0024_ba16b82adffd,level_shift,2.0,availability_only,170,0,0.0,2
outer_test,c0024_ba16b82adffd,level_shift,2.0,numerical_only,170,162,0.9529411764705882,2
outer_test,c0024_ba16b82adffd,level_shift,2.0,combined,170,162,0.9529411764705882,2
outer_test,c0024_ba16b82adffd,drift,0.5,availability_only,170,0,0.0,2
outer_test,c0024_ba16b82adffd,drift,0.5,numerical_only,170,68,0.4,2
outer_test,c0024_ba16b82adffd,drift,0.5,combined,170,68,0.4,2
outer_test,c0024_ba16b82adffd,drift,1.0,availability_only,170,0,0.0,2
outer_test,c0024_ba16b82adffd,drift,1.0,numerical_only,170,130,0.7647058823529411,2
outer_test,c0024_ba16b82adffd,drift,1.0,combined,170,130,0.7647058823529411,2
outer_test,c0024_ba16b82adffd,drift,2.0,availability_only,170,0,0.0,2
outer_test,c0024_ba16b82adffd,drift,2.0,numerical_only,170,152,0.8941176470588236,2
outer_test,c0024_ba16b82adffd,drift,2.0,combined,170,152,0.8941176470588236,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,0.5,availability_only,54,54,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,0.5,numerical_only,54,12,0.2222222222222222,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,0.5,combined,54,54,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,1.0,availability_only,99,99,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,1.0,numerical_only,99,19,0.1919191919191919,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,1.0,combined,99,97,0.9797979797979798,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,2.0,availability_only,158,158,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,2.0,numerical_only,158,46,0.2911392405063291,2
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,2.0,combined,158,157,0.9936708860759492,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,0.5,availability_only,174,174,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,0.5,numerical_only,174,46,0.264367816091954,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,0.5,combined,174,174,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,1.0,availability_only,175,175,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,1.0,numerical_only,175,55,0.3142857142857143,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,1.0,combined,175,175,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,2.0,availability_only,175,175,1.0,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,2.0,numerical_only,175,65,0.3714285714285714,2
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,2.0,combined,175,163,0.9314285714285714,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,0.5,availability_only,162,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,0.5,numerical_only,162,47,0.2901234567901234,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,0.5,combined,162,47,0.2901234567901234,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,1.0,availability_only,165,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,1.0,numerical_only,165,44,0.2666666666666666,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,1.0,combined,165,44,0.2666666666666666,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,2.0,availability_only,172,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,2.0,numerical_only,172,57,0.3313953488372093,2
outer_test,diagnostic_persistence_split_095_single_sample,stuck,2.0,combined,172,57,0.3313953488372093,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,0.5,availability_only,175,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,0.5,numerical_only,175,116,0.6628571428571428,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,0.5,combined,175,116,0.6628571428571428,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,1.0,availability_only,174,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,1.0,numerical_only,174,115,0.6609195402298851,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,1.0,combined,174,115,0.6609195402298851,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,2.0,availability_only,173,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,2.0,numerical_only,173,119,0.6878612716763006,2
outer_test,diagnostic_persistence_split_095_single_sample,dropout,2.0,combined,173,119,0.6878612716763006,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,0.5,availability_only,172,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,0.5,numerical_only,172,64,0.3720930232558139,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,0.5,combined,172,64,0.3720930232558139,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,1.0,availability_only,171,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,1.0,numerical_only,171,85,0.4970760233918128,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,1.0,combined,171,85,0.4970760233918128,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,2.0,availability_only,170,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,2.0,numerical_only,170,125,0.7352941176470589,2
outer_test,diagnostic_persistence_split_095_single_sample,bias,2.0,combined,170,125,0.7352941176470589,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,0.5,availability_only,170,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,0.5,numerical_only,170,65,0.3823529411764705,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,0.5,combined,170,65,0.3823529411764705,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,1.0,availability_only,170,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,1.0,numerical_only,170,89,0.5235294117647059,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,1.0,combined,170,89,0.5235294117647059,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,2.0,availability_only,170,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,2.0,numerical_only,170,122,0.7176470588235294,2
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,2.0,combined,170,122,0.7176470588235294,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,0.5,availability_only,170,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,0.5,numerical_only,170,55,0.3235294117647059,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,0.5,combined,170,55,0.3235294117647059,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,1.0,availability_only,170,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,1.0,numerical_only,170,80,0.4705882352941176,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,1.0,combined,170,80,0.4705882352941176,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,2.0,availability_only,170,0,0.0,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,2.0,numerical_only,170,115,0.6764705882352942,2
outer_test,diagnostic_persistence_split_095_single_sample,drift,2.0,combined,170,115,0.6764705882352942,2
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,availability_only,41,41,1.0,1
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,numerical_only,41,11,0.2682926829268293,1
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,combined,41,40,0.975609756097561,1
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,availability_only,58,58,1.0,1
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,numerical_only,58,17,0.293103448275862,1
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,combined,58,57,0.9827586206896552,1
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,availability_only,84,84,1.0,1
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,numerical_only,84,23,0.2738095238095238,1
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,combined,84,84,1.0,1
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,availability_only,99,99,1.0,1
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,numerical_only,99,32,0.3232323232323232,1
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,combined,99,93,0.9393939393939394,1
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,availability_only,100,100,1.0,1
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,numerical_only,100,35,0.35,1
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,combined,100,97,0.97,1
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,availability_only,100,100,1.0,1
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,numerical_only,100,31,0.31,1
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,combined,100,95,0.95,1
inner0_selection,c0000_f5146f1247fa,stuck,0.5,availability_only,91,0,0.0,1
inner0_selection,c0000_f5146f1247fa,stuck,0.5,numerical_only,91,30,0.3296703296703296,1
inner0_selection,c0000_f5146f1247fa,stuck,0.5,combined,91,30,0.3296703296703296,1
inner0_selection,c0000_f5146f1247fa,stuck,1.0,availability_only,96,0,0.0,1
inner0_selection,c0000_f5146f1247fa,stuck,1.0,numerical_only,96,25,0.2604166666666667,1
inner0_selection,c0000_f5146f1247fa,stuck,1.0,combined,96,25,0.2604166666666667,1
inner0_selection,c0000_f5146f1247fa,stuck,2.0,availability_only,94,0,0.0,1
inner0_selection,c0000_f5146f1247fa,stuck,2.0,numerical_only,94,29,0.3085106382978723,1
inner0_selection,c0000_f5146f1247fa,stuck,2.0,combined,94,29,0.3085106382978723,1
inner0_selection,c0000_f5146f1247fa,dropout,0.5,availability_only,96,0,0.0,1
inner0_selection,c0000_f5146f1247fa,dropout,0.5,numerical_only,96,94,0.9791666666666666,1
inner0_selection,c0000_f5146f1247fa,dropout,0.5,combined,96,94,0.9791666666666666,1
inner0_selection,c0000_f5146f1247fa,dropout,1.0,availability_only,97,0,0.0,1
inner0_selection,c0000_f5146f1247fa,dropout,1.0,numerical_only,97,96,0.9896907216494846,1
inner0_selection,c0000_f5146f1247fa,dropout,1.0,combined,97,96,0.9896907216494846,1
inner0_selection,c0000_f5146f1247fa,dropout,2.0,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,dropout,2.0,numerical_only,95,87,0.9157894736842104,1
inner0_selection,c0000_f5146f1247fa,dropout,2.0,combined,95,87,0.9157894736842104,1
inner0_selection,c0000_f5146f1247fa,bias,0.5,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,bias,0.5,numerical_only,95,35,0.3684210526315789,1
inner0_selection,c0000_f5146f1247fa,bias,0.5,combined,95,35,0.3684210526315789,1
inner0_selection,c0000_f5146f1247fa,bias,1.0,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,bias,1.0,numerical_only,95,57,0.6,1
inner0_selection,c0000_f5146f1247fa,bias,1.0,combined,95,57,0.6,1
inner0_selection,c0000_f5146f1247fa,bias,2.0,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,bias,2.0,numerical_only,95,75,0.7894736842105263,1
inner0_selection,c0000_f5146f1247fa,bias,2.0,combined,95,75,0.7894736842105263,1
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,numerical_only,95,39,0.4105263157894737,1
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,combined,95,39,0.4105263157894737,1
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,numerical_only,95,53,0.5578947368421052,1
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,combined,95,53,0.5578947368421052,1
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,numerical_only,95,70,0.7368421052631579,1
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,combined,95,70,0.7368421052631579,1
inner0_selection,c0000_f5146f1247fa,drift,0.5,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,drift,0.5,numerical_only,95,28,0.2947368421052631,1
inner0_selection,c0000_f5146f1247fa,drift,0.5,combined,95,28,0.2947368421052631,1
inner0_selection,c0000_f5146f1247fa,drift,1.0,availability_only,95,0,0.0,1
inner0_selection,c0000_f5146f1247fa,drift,1.0,numerical_only,95,41,0.431578947368421,1
