dataset,outer_fold,role,context_id,group_id,segment_id,onset_offset,duration,warmup,followup,context_start_row_id,context_end_row_id,onset_row_id,onset,context_rows,sigma,context_row_hash
pleia,2,outer_test,6dc6912aa0bc1eb2f0bc,None,None:segment:0,128,6,36,6,325703444b14698f8daaea66d35a49baef19e9da664db6d206b241bd1b5c9cb2,49928569d5e665f6cf269c9c95ffb613f5898f95338bcb0e128b06e2bd9b49b0,75700b666e23f3b9a8353e36cdd58a36f610a2bf825c185e16ed060ae5247fd8,2021-06-05 11:50:00,144,2.8169399999999976,114e93272d24b209ed16d4478640fe1b9e251f3b322f837be92d8eef46e6cfc6
pleia,2,outer_test,9c545d5dd7b52b39686b,None,None:segment:0,71,6,36,6,1372da94f93a12835a25398ceeac3f1c1bfe2190e181d8eb8cea7e0d07a933c2,37d1ca1978c743db08ac3961c9faf8aecf4ef1581451865444d31d9e0b0d8af9,106b0859f0f5123773da2223b708cefa99b74b8cbbd203d897a0c32fe4a1fc80,2021-06-06 02:20:00,144,2.8169399999999976,52e800e6b14f651d15b58106fae3c2e421274f67cb0140c833a9f89bab6f3cc4
pleia,2,outer_test,85583af4fc2a9beddd7c,None,None:segment:0,113,6,36,6,f2eef8fba89972412c5c34ea64f55151d2c50845f6d355becec836020ecc7b4a,1be9221e3feccda22706c633db9e7ab24fbc4aa23deed9200cc28d6bd1814db1,b0edac136f400032f98beb651e9942edd6eabc74bba7e447fa1a346015932561,2021-06-07 09:20:00,144,2.8169399999999976,1fcb38f82b285c87478ef16b7a59f6047005035c246a05931c9909ebbe2195f0
pleia,2,outer_test,205f9629a76c37a65cf4,None,None:segment:0,98,6,36,6,f44f99825a1fbf7b95afddfa6a7670c20e89f95fb0834e783c7fb157315c4a91,c6cd681f390ce9bb2b40729d5a13004c62c292fd3fee9390224f3ec06baf99ac,2591155c11c9259694e4d7e6b3ac51684ed2c8f3225b0c1359d9ddaae012fb14,2021-06-08 06:50:00,144,2.8169399999999976,1f37f1022a277d07c0f84b28fb0c38ee6e5a6aefd07f247d03e454ae95bc5420
pleia,2,outer_test,fa2f3f67d852c43ab114,None,None:segment:0,132,6,36,6,4310df92f3b125f99a4582f80bff36b7acc5769929e26860626f1fb046e2ed91,aa48750545cca2de3ec2b57a725388cc8a5b69354fc0b4cc086035ad412a7bd0,9f5a64d95dfe145e4cdfde4a01394b6e84fbb866cbd8d80df806b100ca471539,2021-06-09 12:30:00,144,2.8169399999999976,6550f304abb2c6ca70d29455eb2d0e572bf0e30626f24dc1b33a83d2368ec081
pleia,2,outer_test,16087b4f2e552fc77bb5,None,None:segment:0,97,6,36,6,9a3905b0c004a8f464c1863071efc466f284b97e395d75236f4a18edb46cb186,e872b26aa5a87608621c0f15199203552de8cd36946e65369a898c508df34bd1,5ca1bec8cb8cce070a31bb599003f509d5bc74c34a5bed21a209e8e107158ad1,2021-06-10 06:40:00,144,2.8169399999999976,9d7015c05942fe7a28faf03c7e8dc06aa6c88c245459adb1f8d3cdee5c3e87d5
pleia,2,outer_test,5eecab36f17da3497a31,None,None:segment:0,80,6,36,6,f9f16950601495991b9b8e51fdb1f2b545bf4f2f605bbb292471caeb208cbbcf,ad44efa091a759a64ed758dc3138dfe079a5fbdefd8309a34b0ab082977e9461,9ddec9e62610afaadcaa8c93395d6ac7145cef4650c391327fe13feade432759,2021-06-11 03:50:00,144,2.8169399999999976,2432ac5c0b11cfd1d95047f5d28ba209b03d34728f1c2da21a884c6ac3dda9ee
pleia,2,outer_test,1b99b5a6213801af4c20,None,None:segment:0,47,6,36,6,b1156bb9d4086caf440b65e90937c33fb5de1926598a4c8c5bfe29e568b52fcf,edc7d3c92d7703df7ab89239ff3cd6c1a113760d3dd298e3510d46451f6cbc54,8ee138d22238bebce263bbf220e40e36ce717a71b8c3f8ecd3732932a02bc33f,2021-06-11 22:20:00,144,2.8169399999999976,71b044cb0d8f9cb909a45047c1cdaab012ed49ebd14b894b0d6807020155a5cf
pleia,2,outer_test,fbedee8ece0a55c3b2f6,None,None:segment:0,79,6,36,6,607b2d73618355384a2167188a479f9d5cf99d46e31daf3f6bcd91cb5f5dc19d,72a810b85475a002ecf61369963f28bcd98352b2bfece3dbae56386ab6b9564d,5523a00f3a49585ae0dfb5c908513e70f816eaef1e4a59816ad05ecd8405ceb3,2021-06-13 03:40:00,144,2.8169399999999976,d601090890481bdc51843239de160fee819a1857b0958739a480e46fc7235c2b
pleia,2,outer_test,0406505c2d05431e3e3e,None,None:segment:0,87,6,36,6,3e34a4d51b76a17f36869ebb8eb939b47f49f4bb94338f34b9163ba4cd6af55f,62a3dff6b11d750fbdac0516a3ce34bfd89dc4e1454907dca4d6d7d64fe0e68d,f25c7510dfe91efff02ccd933a01a46ce076d377b4d7a00e2bbf70f860b99bb5,2021-06-14 05:00:00,144,2.8169399999999976,2935820cb1c5d40e752ef1fcd07f9431d3ee2e41ceb7113bdc06de85a588a259
pleia,2,outer_test,68ad9b110fdf27884f7e,None,None:segment:0,88,6,36,6,d9881cf9244e1e7cc7a4e53881cc99d57c38010e55836f96b0c2346c7ee1fae1,c03f6aa01db3e586b494903ede95ff60a7c1115cdd38a73b78076df2a07c4c21,d15cd29bfa0e8a8f97fa8dfa1a0a234d3a4a55e0c20e937519efaded9f803c9c,2021-06-15 05:10:00,144,2.8169399999999976,32bb3508c0c8f224a3de35c8345c57a925ec94e7fc1c9113d7f3de8da7935992
pleia,2,outer_test,c7ec52ac7a6f897519c8,None,None:segment:0,97,6,36,6,9849a879ac50ef4f9195e8886c2999d02acf1fd5575e6fc1b8987e90f7c78733,93ede0162115cb3a19a8d4d01f39afc8c8c8af778fddb435938202be4293e7a0,5f7a5dbd8c3f361dfb81e56b9ff887fd8352d1b1e902eea60119347901e4aa70,2021-06-16 06:40:00,144,2.8169399999999976,41d08696f2fe82ef3c2ddc4047a26ec791ae7ae5e891828fbe86a417a607966c
pleia,2,outer_test,1da99732b990083accbd,None,None:segment:0,45,6,36,6,004d9b31f535623c78175643594aa9c312aca6ec56fcd95153eab931c0af9e8c,a2811b7ad59141c2a6828d49e8256b0d21a17c8988b9a135bafbcaf6f08af4c6,0937cc50dac52b83269f5723a847e888f5da018b5dec25a6801b68167efe17fb,2021-06-16 22:00:00,144,2.8169399999999976,2513723c9b5d355bbd45bd576e466f2ac86bb1baccece7f781ab307dcde5f662
pleia,2,outer_test,21f1051d019484c75fae,None,None:segment:0,64,6,36,6,830112ff871630b6cee80a633d1a3e43aa79c9645d618386c0c836e9f38db4fd,4d3b415c443d24a471d5397a1e5beba103f425af4f494bf3d083b288739ce7fd,1f77cc0aed9b41f952c6ddaf73abc8105b3ad02797ab7f334aea9681faf71cac,2021-06-18 01:10:00,144,2.8169399999999976,16aa4c2518de06e80281aabd4d2d237b4bf6c1e9241d3463a60de3dd29c7fab6
pleia,2,outer_test,e33b302dfc0ced0081e7,None,None:segment:0,93,6,36,6,1f048b7d5c9ff0c461ba71613a2c3f1eb880dcdfa11dc7ce3376254017e45956,82a4d3806e25faad9030353a862fff35ff384e9133c504e59d63bfa03d350a7c,ae1cd9fae5d0fc38bb85a392fa5532d5e1924d565332d07cc14e975c98e7da11,2021-06-19 06:00:00,144,2.8169399999999976,0757e6bcefd81f59bf153006aa07375bbd03a30c5ebb106ef77ad5eb2ca58c13
pleia,2,outer_test,4d2dd324d9e57f85e28c,None,None:segment:0,58,6,36,6,cd7f2e3c206267789b0a7d8dd162f3554374bb2544b9e62b3f575912326b0062,5ae1d3f72391c3d43407828365f803b2ed02d3fd4e8565ca5d0f69de6e26b521,8079d60eadd9f43763d57cec6d5f805d9f40220740839094cec91306a3f22095,2021-06-20 00:10:00,144,2.8169399999999976,9369fb807e4d2b1af9b6a5381e0b9873335a175fa03d78596651482cc70fd722
pleia,2,outer_test,98ea992a4d9aaf724cad,None,None:segment:0,123,6,36,6,3ecf69228a728b133715dfc3c4e83e03e20f754e6750f430d320ffcfb0ecf4e7,c983e7ecf3da8be2ca7004d1078cee96db55c6ba82d213a156796a79d592e55d,4ac97619e736a266ba28c021966baaea5e11851bd975fff02933fb9c4dd77161,2021-06-21 11:00:00,144,2.8169399999999976,7cc8f58635126e53e88475e3162bdfa64d3c6bf144d2aa78eb2a5e6925aff3bb
pleia,2,outer_test,da992078544103521ed8,None,None:segment:0,81,6,36,6,06d0ef1e0431aec38bb0cb7df3b8b718f713a0dc6be73b052f698b87375968bf,d302eb3a116bd6ae23298ad800560b5db2ed966bdd04ee6e187824f2e453a4e0,57ef53a5ba22177d76beb4f4dddf9be5ee9668dd7ffae81481bc15d5b3c0c6ff,2021-06-22 04:00:00,144,2.8169399999999976,fae5a8ff39b6ba19ba5626ef850a6f47d53806a55322da41f97811f49c4c4ce1
pleia,2,outer_test,1b46aa11c483553a9719,None,None:segment:0,42,6,36,6,1f48f221ddc25422fc494325f3df03a611b8be3cd0157196636bfa25ea5ccaa5,0019e87ddd96a79035b59576661dd752e3a68ed640abfc6e508256d3e153e6ab,bf3c9cc970bff8f475c49d8a3d0c00fc2a228ee4b93f499c75d4d69f79e70d65,2021-06-22 21:30:00,144,2.8169399999999976,a395f4fb011be586aff8142f817ede51a132d0fa2194983bd84e890e8719eff8
pleia,2,outer_test,09ef47e6b1f1491bf9c8,None,None:segment:0,37,6,36,6,3dee41190402544521f38a7c3f0ce920eb1f8b02ee736d76af0c92bcf54efe5c,c48bac853323e58b8bb2188b2b5a15e0190ce81b9dc640505febfd875387ed4c,ffb554096b3c8f54c8d26a2c9678cf736edfa8153f51d523ca5cd01eb055a9e1,2021-06-23 20:40:00,144,2.8169399999999976,a20b44b73a9213a22fbf69dfcc26b6944439c108b4f960440e7cd6bba1d16c34
pleia,2,outer_test,d1796c311ee099619d1d,None,None:segment:0,109,6,36,6,ccfbaf23230407717336c58968984a0591e8e31de42bc2d17fb9f1173d3a083c,4b43e4f3bcdca2cb0889095475c8f74a55903c7a8d2418106f707e55076918e8,6659159fe64535bec20847cc4b244d54e23e798bdf937ad75eea8fe7f3b9a236,2021-06-25 08:40:00,144,2.8169399999999976,cb475f6428b5c2c2821b6183812611503aef513f4caa1360b1ed58446b0c366c
pleia,2,outer_test,6e09ef0dc34b75069bc8,None,None:segment:0,128,6,36,6,9c056a7db49bd86dee97f013de6a92abd58051e72abd58f6ddf542db6d6af4a5,9bb60c6ab3428f3806e1ea9fed42c5c25c20838674a3cb447415a8c8d34a3992,b9ff8f8b1aae5324baf8cf89bf010acae600f2fa8870dcbb60b48c12926c160c,2021-06-26 11:50:00,144,2.8169399999999976,16aa4bbbcc090c7f90f26d97898fbec8aa414e4a1e37d4cc541bff8a4f3cd922
pleia,2,outer_test,85f530fa6f3b1098adf2,None,None:segment:0,63,6,36,6,c0505571c6a11d26fb6ccd619e9423cf0ee2f9e1aab53f563bf988997932041a,08b5e529cb8634e8d843fbefa18ab0251e0ea311ee1c884e95599ea518edac87,d1e5086e7640d8856ce04c8802f434fee2c44b2b91d4f7fd8c93929702f759b9,2021-06-27 01:00:00,144,2.8169399999999976,32180cc94b1a47c747a4bc57db1cb8d212d6027d676e7d11cb360d84c30601f9
pleia,2,outer_test,892bf97c5c22b241ac2f,None,None:segment:0,108,6,36,6,d6d6d058dbf05f84560fb5297391e9a364bfa3f41ad7a4b7450b9da393926563,007886ebab89c160ed281d52b5dcd66347f6711222a17ced2da799537bd4770e,66da9b86ae852bf90f1292deec236bbadf51f66f2e8c3b5b4ed2583933218dd6,2021-06-28 08:30:00,144,2.8169399999999976,ddfa82078828ad343611943b1a707bcabfabb21e3c0440c34edd6a26ee18ff84
pleia,2,outer_test,9441c888be2dea91753d,None,None:segment:0,63,6,36,6,076b2e05ee53ab0d88449ddbd3eb63dd604fc2093ca50dd3ebc1b9e4ed3ca3a3,80478157e6c374e603b92a2ae921631a820a0ec4fb0f2281a2179ae7637f1b09,26f234d43e7e2129080b1fbaf6ca9f8bf0ad7e8b70fb558c54af2d7a40977256,2021-06-29 01:00:00,144,2.8169399999999976,ef73359ee6b99e4d25a18e19513369280eb0ff21d9e56106a00de510321eaac8
pleia,2,outer_test,bdd398f2a67f1481e250,None,None:segment:0,52,6,36,6,cc0bc93989340aa18d7f457a505d48cf049aaedc381d70cddec6d6d4d7f89445,c6a2455e28e0efe7809d1b055188d030f10b27dff6e5cb1d3f2b2755a7e34464,6fd8018ef97044a3dc12df904d2c321014e6feaa46c2e4eeb0e8c47ba1c4816e,2021-06-29 23:10:00,144,2.8169399999999976,3d1fff292072e62a90d93326957f528adab566b22a2daada966bbdc3cf33e28a
pleia,2,outer_test,9138547b51bc16a6136d,None,None:segment:0,97,6,36,6,b250e5006450ec4bafe5b0abb8c672fe1c0577f65fb6ef16ab8e1c2804d44c97,c22471068aaf3a287cf4ddf541c99d400eaeb5a9d80deb333dea3537d683c497,3734aeae1dc27451ccad56b1a5e6d74fa11b623c599bd5df825c6337ee8928b4,2021-07-01 06:40:00,144,2.8169399999999976,7b038bfec3c850a4d737362f9af35f668b2274d106d4f4d020b669b8fbd8efce
pleia,2,outer_test,0d5024b30639d542d6ba,None,None:segment:0,119,6,36,6,d758c2bdfffa98dd5f606fcbb0ff55b843c5554ccb9d54f1ac331fa671ee406a,4835c67ba9266332753e193762f1d9aca545aff5a22158302d95a40317724da0,df8ff622f5b6cbe4ceaae3be155d4678b70f53583c87c1a872bc29c63a96ea44,2021-07-02 10:20:00,144,2.8169399999999976,e25a1c08425cf30473b40548b1c9d64a050b7fa8ad7f8bb01253869bd7f731b6
pleia,2,outer_test,e10acda8b98e50f3d35d,None,None:segment:0,120,6,36,6,31ae6ecbb984cb9f1c6c699dbbda88f192eddc99125b1159851a4d94dc7c579a,18073cd38e01ac55788dba764e42cde2c9af9c92c3c857123ab1e1ad9365c249,483768bbbc3008d1cbd7d51e58a0904e55b0d629cf6ace58dc4af9aabe662008,2021-07-03 10:30:00,144,2.8169399999999976,192c1ce114f24a553c10faff1cb278ced0e672f25544ba117e59cce2821fd4a4
pleia,2,outer_test,36de58d27c666754f38a,None,None:segment:0,86,6,36,6,f8ee95d706e6cd04b0e1243fb5e2e8d8969e444f0c6c49f7f51335aeb09d3fae,8e96a9933acd48ff3e7e175473e869db53a2c666703cd9b01bda13f0b38a187c,884596ff5791b31064a18a30a5124465a553b1a706f38c8cf81ddd50bb07ef75,2021-07-04 04:50:00,144,2.8169399999999976,3cd2b54e42303ee6e830a1bd798f9bf3c505b74b88ccc0eb53c213455535d78b
pleia,2,outer_test,fe11c3fc33eee8cb7e0a,None,None:segment:0,102,6,36,6,9dda4d8ebfa6697b3b072cb3a9a4f7a26bd3dbe8946e738da361f8e56c6ab5d5,4e8a2b7feef5c0f98fbca75c84ead8735451481e6338558e00514d1b9e34ec8d,652602ed49a7cf689b14bf1d941b6992bfdc32d8808bd0f6cfbcd00401e8f47e,2021-07-05 07:30:00,144,2.8169399999999976,990c6cfc029d926dd508c75a03d5c33013a53afb0a99a712847457ed9126c0cb
pleia,2,outer_test,69f1488040fc7445c73c,None,None:segment:0,98,6,36,6,3f36d7a30ed3f41dce312c1c98652bb687310b834049f490dab949708fa7ce1c,75e3c27a5993a245080b8d84886a43efdb80835d798e24a7f4564a911de2c8be,aaf3299aed0e7c6bc2646e117afa299c68d203a1504464afff7d1ac91b03c728,2021-07-06 06:50:00,144,2.8169399999999976,7b8b4d154a8c4b3ffa9a44212b8aeb4e5677bd25c3d9a3168f26c019686ff66a
pleia,2,outer_test,5429c70ed16977f0d59f,None,None:segment:0,61,6,36,6,9e59b609b17253a2d8864b844ab340dc10b57f40778f9a26df92bcf629f4148a,5f20214c5115354b69de84cca9b1f0665bdbb5b7bfc8f679fd2db4a4498079ff,b6d6f4156e4dc8e5817c01156c5d4c9bdd9fa1d97561960c99fba619ff91225c,2021-07-07 00:40:00,144,2.8169399999999976,0a066085f6a75b121341613d444921e56be5a11162ed11448a5fcc24dc7a5f15
pleia,2,outer_test,93a84165eb93de404525,None,None:segment:0,64,6,36,6,cb262bd702b7380c32bfd2b45173abafdfd07f5aff4bd1b8ed93e25f8c850b19,03b59463e5703de84da5983129cd569cdec38930abc351ab89b63a89d4655b9d,f79b842561f85ad172659b47229de7a196c9ac5d09802f3d6262a0610135b3bd,2021-07-08 01:10:00,144,2.8169399999999976,0d5a5c895b7e03ee38b9e1ad6c4079c6f369a43c9a5038ef7522960af351cc9c
pleia,2,outer_test,bf1fde12598a3b4a9607,None,None:segment:0,111,6,36,6,1f849f22510c608090cd954eb23b1c02ce7f22c6678b5fa61ee2b9ae35b85d00,fdd763be5b3806d1d5abebe29ffafe936cd827c29872c1b464f547f86ba3a8ef,c43d56a044905c5ff159e18a30a169316ccf20df162ecea02b39474367cb88d8,2021-07-09 09:00:00,144,2.8169399999999976,a509bf609775af79e06470113e67358e90170cba5530ab23d3ff6840bde20a0e
pleia,2,outer_test,534324c1b80b2836b1de,None,None:segment:0,76,6,36,6,4987b97b252fd60b7379d460512169304c266357df9a935a8c172f96f9a1397a,19296afad37c4ee9a7a2dce073db7373d2ed625bd94e32721d76551ab9715a72,02760ae122937c87960f99f617b3ea5ad9cb9d9ec2e255199d7aeca68d7700a9,2021-07-10 03:10:00,144,2.8169399999999976,b214c63418225dd3fedc06df577b01c006ed1b3d21c8e717c7e6f56de0fa4640
pleia,2,outer_test,2a7b38da1134087fb2f0,None,None:segment:0,125,6,36,6,6cadcd7bc28a6f71bdc7d250258ae19321f05bc5cfa33f7d67363329f8c37aee,6f4b3d5a2350889304bb84927a8187926f692dd3f3cd4e20a26a36991be4faa0,ac83adeb3250e0ad84e3daf0d527498fff469cbd5ffcc39bedd325e0cfef3228,2021-07-11 11:20:00,144,2.8169399999999976,0d6d0f977d5c6c29af3d9c8d215621874ebd5e3bae9f34f9720f66548e58d9cf
pleia,2,outer_test,8f2d6069464912b9cddf,None,None:segment:0,72,6,36,6,eeab1ee673837212695d0b88a451afac8640b3843e79c35e4366b3cfd2ff644a,d9089e4f20b807afd284bf986cfa2862b74133594e53a00de0c5ff4ccf5a8638,f1b2e476ad3b44e08f62c843e7ef51d8b1913fbd56121a8a92802f000d005eee,2021-07-12 02:30:00,144,2.8169399999999976,d1eba634b5ecab53c6de962154b4626a20894feefe4d8b607851d7615d0bb3d1
pleia,2,outer_test,c1208554d2ab2ad410c3,None,None:segment:0,72,6,36,6,d3f09eb5724ecd351bb30296495cb32ffc6f9104efb4663487fc34e51e65da20,6430dd9aa7e69d27c77224941389338e314d9bb0871e2090a6fc245c26d0e380,238d14d5107bb134329d841d39f9eaf8f95a95815597228b7b5e560a9145455a,2021-07-13 02:30:00,144,2.8169399999999976,0972f4c747545a1dc975bcd8019b98e1400f357f3687b362ce2bc4cb2da3c533
pleia,2,outer_test,fa41b7bbda81524af2b1,None,None:segment:0,130,6,36,6,d928ada6b1d6590355e8676ce8a8984adadd096f4d6f65773dafeedd2e803f9d,680159f6c1c1d5ac7ceb8cfb2ad6811f161bd1f9741c4b331cfcabd6c9c35cfe,83eb9eb29fa3525cd4d631c06846086c25391ccf5fafd52e2d4457bb9c126799,2021-07-14 12:10:00,144,2.8169399999999976,942589e42fbed90e13fa55eeaedd3991ffd6d034825bfcbb7118e854316c65c7
pleia,2,outer_test,10c5d571f33a0eaf5823,None,None:segment:0,71,6,36,6,4824254fc4133bdedee901a64addb3d3ff8032616030b21804ec80d0a9975aae,3bd33504edfdfdae6ec8a7d75df6e91a106ed72f60b8ba726375d3a2f7f51737,09b695384f43131ef52585df84815dae78bf7908b2648a4fb3b9b9e91e584d40,2021-07-15 02:20:00,144,2.8169399999999976,78e789453d116ccdfdec38018633f850d19555bd8c113c4dc9cebc94d1fdb417
pleia,2,outer_test,70ee2cd4569e7dd0b897,None,None:segment:0,129,6,36,6,a853ec21d091337f5a588158125713bcb245226e295a9604352fac89542dd07a,f09eca9b96abf08ae4f40a884650aeb4f580ca5cd4ff3539094ef5bdb5011963,2139055991213972d953fd7050b33f3296feb4974fbfc4a44d2fde4c7f3ad773,2021-07-16 12:00:00,144,2.8169399999999976,05bf6cadb81876a70c64900fb036e198ad9f14a7ab4b336450919560de9a4c43
pleia,2,outer_test,7a3610915bd5aaf6448f,None,None:segment:0,124,6,36,6,d40bb56fdffe621dad342fabd73ec68278279ee814622a6704b30c978b610da6,afaab8754ccd40c95d91bcf95900bff8609b6a24204d888cc295524b0b24a5be,07bf417628d7142f7b8bdd5dc5d1b879deab0173ae479c2dcb684a2b2f70fafd,2021-07-17 11:10:00,144,2.8169399999999976,9ed0c8a7cb8486ae5eb78c2cd9486f2be6531ff3857b54615f039ea8a548e3c8
pleia,2,outer_test,f2d11277aa84c358d45c,None,None:segment:0,128,6,36,6,127dff04f24856c7f5bd8478265b75f6d95cf078514f528828ad5a71b0c50316,2debe760e1cc4d7349c8ed640dda377ab380c243b1d21b419717426d17a22bbf,f58b47e5ae2fdd671672a938666b27eb5410e3bdbd9ebfa4c5a5d0b6a6f30e69,2021-07-18 11:50:00,144,2.8169399999999976,de990a18bedb03c4608face56bbeb8f91f25fb62fbb5096e77560ca3d438b5c8
pleia,2,outer_test,21e52a65cacca62742cd,None,None:segment:0,112,6,36,6,1426cd02d8aac4d3ce2038e25dda76b7a2b61b47f6cec6b0e1b974561b6dafe4,c5e10873de63c20a9d0c7573205a731daff12e971853ca23e24683a292f00060,96c74eda60e122cdd9e98e02c289aa3a6bdefbf08426ed860eebcd57cdfbef47,2021-07-19 09:10:00,144,2.8169399999999976,d89628ee34e7a21b8e176f5324d86a4861e7bb87c247f8843b2ad9f8dc7bfa7d
pleia,2,outer_test,0093306fd4c7e4c38ccb,None,None:segment:0,67,6,36,6,f216327c7fa5744c160070f0c17cf46bae994c0b8f636c290a019df20d02b948,ba4c9c1180af35554fd7950d29807c9c184ac6d50c2e24e4f64d28d0418bce08,50fa14f132647743bbc2771e04d2b64ccb415cf5410bcec75c769426f38384ae,2021-07-20 01:40:00,144,2.8169399999999976,debb2d2e26296c220f9596388cbe36110e2ab73c2668abc38082d728336ebb10
pleia,2,outer_test,21085913480fec641b4d,None,None:segment:0,37,6,36,6,080831c402602fecc133034edd5d5c958b25d6d0135117e0275da7cb189d8d21,ead86ad4e798c1195ece8f19bd5cda6413ad476ab2371d09db92e9ec37a71a82,cca4985720e2619b2ae2b574f057a6ebda1c9fa8d37e299135f6d1c1468b6b7c,2021-07-20 20:40:00,144,2.8169399999999976,a7d9905696bed1fcdaf50db07b5b421ec5916516a748c3c3030dacc935b1d5fd
