dataset,outer_fold,role,context_id,group_id,context_start_row_id,context_end_row_id,context_row_hash,control_id,transformation,effective_positive,state,future_acceptance,stream_identity_executed
pleia_energy,2,outer_test,aaaec13740dc4cc30d5a,None,a2811b7ad59141c2a6828d49e8256b0d21a17c8988b9a135bafbcaf6f08af4c6,a062b0accd0b32f0f3cd8cf01e9906a0452b2c47c07e609b843ee0dcbbde40ad,f5f95e0116b42599d7665ac819782de2f871dd791d2d1b042a4b6bc1df3ccb25,aaaec13740dc4cc30d5a:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,07cc822c1068773a0cf2,None,4d3b415c443d24a471d5397a1e5beba103f425af4f494bf3d083b288739ce7fd,2d1c74e8a757e5c11f3a99f4c22f08b4533ddd9f06b117e171ebe994e7b97722,f327c562ee73896acc7773bc3b561d3d12fe48368548ca3a1c4b57dd10e724ec,07cc822c1068773a0cf2:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,e4bb01376a6471794653,None,82a4d3806e25faad9030353a862fff35ff384e9133c504e59d63bfa03d350a7c,2f4418447628f8278593da8bf9627497d3cf2d5392da8a3853dbc749a3b8ced9,6d8c87df6d756ef9856ebd4384197ba17dd13a5620da3007b04fe31533d00389,e4bb01376a6471794653:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,49b115b97a96dd52f775,None,5ae1d3f72391c3d43407828365f803b2ed02d3fd4e8565ca5d0f69de6e26b521,782c7a2f283447fb2e533b9fbc4b4f4e5333c1fba6d215e8ee6a1722790ac3ca,70c8ff07730b5afd395aaa49147fd4a1beb14c90fef3eea0ee1d233f15569dbc,49b115b97a96dd52f775:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,13889fc844c4dc20beac,None,c983e7ecf3da8be2ca7004d1078cee96db55c6ba82d213a156796a79d592e55d,ea1adfe3ab1044673dc5b01cb180655135b63d3c5eca48a5d29228709201c9a5,1705c018a2ec6058b442bcc518af8ad9d7ebd0eef6a0024bdadba3aaff929c15,13889fc844c4dc20beac:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,223de8aab912ad8e1314,None,d302eb3a116bd6ae23298ad800560b5db2ed966bdd04ee6e187824f2e453a4e0,1e0ebf12831c2632bb44bd7ee6cfbe9a289536886b779d2a789835b6fff53fa0,51327bc67921e07e2cbc794b32cc9ee39dc90f41b04946e82c3bce3afd86124e,223de8aab912ad8e1314:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,998e4e781e70385b4c86,None,0019e87ddd96a79035b59576661dd752e3a68ed640abfc6e508256d3e153e6ab,ca4f877b403ff5021f0658d349413c57104c20dd9958f1e44f116291c05af9c8,43070ae5cca5aabc1963c0243e9d24b5e2f6bfb76d938fcf96f3c376e9bc7057,998e4e781e70385b4c86:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,e5c0f6bebd4ddb1f58f9,None,c48bac853323e58b8bb2188b2b5a15e0190ce81b9dc640505febfd875387ed4c,184335a4c69d583903699cd57a991998c763fd6ce9505b7c62aff298891fddcc,6397c01fbdb5a8384447ab0fcf291481ee36ea7ab570065ebc3bb57a06772e7e,e5c0f6bebd4ddb1f58f9:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,72af2c98653f8e58a9d6,None,4b43e4f3bcdca2cb0889095475c8f74a55903c7a8d2418106f707e55076918e8,32f452af83d9721a921262fc2791fcc3e558482060072a6db44281f74719ee6d,6dbb2133d6858360be2cd1a5a8fd9b2a4ceae75c1ffcf15dd96387b573599063,72af2c98653f8e58a9d6:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,216384675e084850261a,None,9bb60c6ab3428f3806e1ea9fed42c5c25c20838674a3cb447415a8c8d34a3992,6419e1ba1de655cae0c0d0ae7cbdbe87cf9484b0b9f3f583ef6dc6236a42321a,eff0e29a14e514814cc2624f149bff3cc359bdf4cffe2b21e6a410e850c00350,216384675e084850261a:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,d5858223e66340a75051,None,08b5e529cb8634e8d843fbefa18ab0251e0ea311ee1c884e95599ea518edac87,990b48d3d6d3f5b9ddbfab8e98c6e2967d9bae509463a7c11a853a5d04fba861,3b2cdf88c9461234fc9b2b0bf1180565d685ef178198d45b75af0545de5f41e0,d5858223e66340a75051:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,733628b77f4eb544501a,None,007886ebab89c160ed281d52b5dcd66347f6711222a17ced2da799537bd4770e,6af09b8985f338b6ae56881e567ad217200b1ab68aaadd4ef2527228df0d3ee1,af154b5d555e3a7943b1a43792fb0b6755a34337b782b99bb83391a02b5f28ff,733628b77f4eb544501a:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,f496206491dc6dd71e34,None,80478157e6c374e603b92a2ae921631a820a0ec4fb0f2281a2179ae7637f1b09,8b520cbe609d42679abeb1fdd962877ee76bf403d8cf409addbc6a5f401a8d01,69fdf5da9b482206c81d71d0adeebb823a292bfcbfc382490d45ef1d2351a7e0,f496206491dc6dd71e34:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,a2a5de61d99802517b90,None,c6a2455e28e0efe7809d1b055188d030f10b27dff6e5cb1d3f2b2755a7e34464,48c54716cea1cc8971961dbff96d4ca3df2e0d7b67db8313003fc8407437b83a,0ddc15172af9974fc93f7704ae7510a404e6e1682b96ba9518f89af24a76692c,a2a5de61d99802517b90:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,8e12b30988912a65d556,None,c22471068aaf3a287cf4ddf541c99d400eaeb5a9d80deb333dea3537d683c497,65b567d2235395c21c2ea9b6fee00960c8bc7bfd59ab0f879f90b695299f2895,5787483713752a8787b912200a7f452eb21cf2f9117fa2f2e3fa8631251e6bb3,8e12b30988912a65d556:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,540d6fb736fe77cc6129,None,4835c67ba9266332753e193762f1d9aca545aff5a22158302d95a40317724da0,86fb6f53020a1291c29b0a40258e7a1a4437f3fa47e2fd0b7bab95c5794e20b9,302e15e3534556f67c75bd31e456e8949d6be6fe1c00c4862958f0ced426379b,540d6fb736fe77cc6129:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,bbf84eb34993492fdd28,None,18073cd38e01ac55788dba764e42cde2c9af9c92c3c857123ab1e1ad9365c249,aeb238986ae321f1fab2c376a047bcfc4898c3eeb7b34bfb7c30ad6f65cc0158,60833c0f7fb5aa415da44f6d82d1cf8041a0188df2e1f25c17c606605cdce776,bbf84eb34993492fdd28:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,28f8be4389088f7db906,None,8e96a9933acd48ff3e7e175473e869db53a2c666703cd9b01bda13f0b38a187c,1092571a3c701ddbfa14946311f94c1b9b87166a5c6718c4dd66ef3aa1cba901,5097d0a3fc7cc85a13966f0abbb57aac18e9a8cdb232927b5751c2b15f32cbcf,28f8be4389088f7db906:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,12de1cb3d6f52f871993,None,4e8a2b7feef5c0f98fbca75c84ead8735451481e6338558e00514d1b9e34ec8d,aec40327800ca7dd47d760ad039e9381fc9920bdfaffcd1b20568bd0de0ea797,43743ec6cfc12c9f0c41d96b91b186419b6053e2bc78c2a593c35e88b5693bdc,12de1cb3d6f52f871993:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,cd4ae17c29b35ab1c39d,None,75e3c27a5993a245080b8d84886a43efdb80835d798e24a7f4564a911de2c8be,eb871960888ad5eeafcd8109288dbb7c4ac16fc1b113c0af6feb302a56a07933,4db04ffffc3dcf4dfe97d88ab900791aa77d3b34da48c9b9ed4206b4900eb7c2,cd4ae17c29b35ab1c39d:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,1a4e8a821f98be5ac3c1,None,5f20214c5115354b69de84cca9b1f0665bdbb5b7bfc8f679fd2db4a4498079ff,a9d1c84422412e570ef1fcab1c6f77f2a6664c0ea892bfb759b79f6712edfb13,4e7ff0129d6d4511ba7b2e1d18b3b4932e0837889f0512b715e702e008292060,1a4e8a821f98be5ac3c1:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,09fdd1ac978146e6f60d,None,03b59463e5703de84da5983129cd569cdec38930abc351ab89b63a89d4655b9d,a3a04803d1340ea0dc4f6cc227611f8e102e873a5cba139465ef1c3a2eb6adae,4afef246a09ad712ae2d1f635277919213fd6c6b6db449269e49d517f6b9727e,09fdd1ac978146e6f60d:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,62a6552a4e3ec81538e8,None,fdd763be5b3806d1d5abebe29ffafe936cd827c29872c1b464f547f86ba3a8ef,7ee5609d16b6abcb1b6db650542253b20185a4bce9b1064502a51b2123bb923a,12da22c40276e587cc298a24ae9277bdc1218db147552dc4ee7b20040ab00d4c,62a6552a4e3ec81538e8:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,322e7f7f845d3e74d2d1,None,19296afad37c4ee9a7a2dce073db7373d2ed625bd94e32721d76551ab9715a72,d0a523c747eb02e0e7523db0051a4a96947537d661f81ac200255f7168306890,fb760fdf85dc2f04423cfa0cc80b4d5e3e0283e214a900c1f7e8a46649794a4d,322e7f7f845d3e74d2d1:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,8832483b0606da68b1de,None,6f4b3d5a2350889304bb84927a8187926f692dd3f3cd4e20a26a36991be4faa0,38bd7cb149ffe2693695eb641e951c47baf35875be0d1ebbc0a767f4ab17d7a4,7fac46e85f91c9c03878115e0038d28fec048b5d44f42f3516aab57412e845b7,8832483b0606da68b1de:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,9197e35d61ec41fc7cc9,None,d9089e4f20b807afd284bf986cfa2862b74133594e53a00de0c5ff4ccf5a8638,5357320975e0b6ce62db816363a8cadbf8bbd22d6188529fb13958119e06874d,8aed39dcddea4f7b59100de6fe726239b7b24d2c8dd09b6925e86f54d1d925c1,9197e35d61ec41fc7cc9:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,bad967005567c6460843,None,6430dd9aa7e69d27c77224941389338e314d9bb0871e2090a6fc245c26d0e380,978a62acb28b724cd55f2b8d6cc9d1f3baa68518e4b5941181b0424cecca2688,ef7a5be43142ed3d4781dfa62cb489f32bf491d0e1c490ec6257d9fe55ce03c2,bad967005567c6460843:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,b4d3b22c80d45dbde1f4,None,680159f6c1c1d5ac7ceb8cfb2ad6811f161bd1f9741c4b331cfcabd6c9c35cfe,8ae59c029a979ff8cd677831616d954417a09144b48a34bd2d0707ff46381ee1,bd905ae4c36754492f19e5b16bb7d1b4819ca8318cb2506efff65622c2eb711a,b4d3b22c80d45dbde1f4:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,46e472efe4508810e95f,None,3bd33504edfdfdae6ec8a7d75df6e91a106ed72f60b8ba726375d3a2f7f51737,0653ce9bf5651fd8d7c154df5ba693b00b5bd915731c1326a56e69c46fe371da,c448592defb19156230e83a16a047e41dcebf597fad656ca36003beed0c31bb4,46e472efe4508810e95f:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,306f6e0ace8d60927430,None,f09eca9b96abf08ae4f40a884650aeb4f580ca5cd4ff3539094ef5bdb5011963,1a53326b99e7780d62fc15a767885eb481ee5956d521259c6914547c71e27a05,7f169603770ded5f2589a78eedc699d7774a94bf9153aa4e189491b3a47fd286,306f6e0ace8d60927430:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,b22031e6adf9a301080a,None,afaab8754ccd40c95d91bcf95900bff8609b6a24204d888cc295524b0b24a5be,9dc4c3b293934768e9bef05a9efc89d3c537d89d999b93123db9f66e9e4beae2,2e3c0dcaf0e96683f9de576232e0454022be63ddea30fae346af64f0ab5fd458,b22031e6adf9a301080a:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,337e8939fab67115a65e,None,2debe760e1cc4d7349c8ed640dda377ab380c243b1d21b419717426d17a22bbf,fc44f25fe4238212f10d3c94394e3b4de84bcbcb5ce48e9d525d263f0dd8798d,c1aeab283c2f4383e1c83d1abaf2c6c28d0f46d9385753e790ace5f3ff473dba,337e8939fab67115a65e:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,5c30c55925c583aaedeb,None,c5e10873de63c20a9d0c7573205a731daff12e971853ca23e24683a292f00060,a3ba0b2b3ca1416c28e51c9c491b68bb4776764ea36bb3cc727c49f0dd5a5ad5,ed9740c42d8c7ac5836853f5f89f9cd414344319a56d2c788a1dff36e8313122,5c30c55925c583aaedeb:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
pleia_energy,2,outer_test,43215c024e194c1820d4,None,ba4c9c1180af35554fd7950d29807c9c184ac6d50c2e24e4f64d28d0418bce08,17a283bf175f6bb7f88caccbce7162e9db5ffc563b6ea9584f03151c08612542,141911c85155b061e8dbf17918264cf67f3d67fc944ea972c1be9586b42a7306,43215c024e194c1820d4:clean_identity,identity: original y and availability unchanged,False,independent historical-calibration reset and causal clean warm-up,"exact identity of inputs, bounds, alerts and released scores",False
