dataset,outer_fold,role,context_id,group_id,segment_id,onset_offset,duration,warmup,followup,context_start_row_id,context_end_row_id,onset_row_id,onset,context_rows,sigma,context_row_hash
pleia_energy,2,outer_test,d5858223e66340a75051,None,None:segment:0,96,6,36,6,08b5e529cb8634e8d843fbefa18ab0251e0ea311ee1c884e95599ea518edac87,990b48d3d6d3f5b9ddbfab8e98c6e2967d9bae509463a7c11a853a5d04fba861,b32b8ea4eb435c2f94b17568905afa53f12acaeb3fe25f497a95feb7dec804b0,2021-06-28 06:20:00,144,0.162159375,3b2cdf88c9461234fc9b2b0bf1180565d685ef178198d45b75af0545de5f41e0
pleia_energy,2,outer_test,733628b77f4eb544501a,None,None:segment:0,108,6,36,6,007886ebab89c160ed281d52b5dcd66347f6711222a17ced2da799537bd4770e,6af09b8985f338b6ae56881e567ad217200b1ab68aaadd4ef2527228df0d3ee1,4cec05b1f537bc51dd2db7e945c15e263a32183471c4fb1b613d28138de6075c,2021-06-29 08:20:00,144,0.162159375,af154b5d555e3a7943b1a43792fb0b6755a34337b782b99bb83391a02b5f28ff
pleia_energy,2,outer_test,f496206491dc6dd71e34,None,None:segment:0,82,6,36,6,80478157e6c374e603b92a2ae921631a820a0ec4fb0f2281a2179ae7637f1b09,8b520cbe609d42679abeb1fdd962877ee76bf403d8cf409addbc6a5f401a8d01,fb8f353b0450dfce63768b798ab40d1e9060b6a2373fbc690341947754d98add,2021-06-30 04:00:00,144,0.162159375,69fdf5da9b482206c81d71d0adeebb823a292bfcbfc382490d45ef1d2351a7e0
pleia_energy,2,outer_test,a2a5de61d99802517b90,None,None:segment:0,75,6,36,6,c6a2455e28e0efe7809d1b055188d030f10b27dff6e5cb1d3f2b2755a7e34464,48c54716cea1cc8971961dbff96d4ca3df2e0d7b67db8313003fc8407437b83a,b90956a37609825a2b33b1100e6735b8171a2c462bafb39ed521d8c56e1d6b0c,2021-07-01 02:50:00,144,0.162159375,0ddc15172af9974fc93f7704ae7510a404e6e1682b96ba9518f89af24a76692c
pleia_energy,2,outer_test,8e12b30988912a65d556,None,None:segment:0,77,6,36,6,c22471068aaf3a287cf4ddf541c99d400eaeb5a9d80deb333dea3537d683c497,65b567d2235395c21c2ea9b6fee00960c8bc7bfd59ab0f879f90b695299f2895,cf7d0e06b14ec1a29eb6b3baa0760e55400e37b4c4398f698a95bc2416d1e35d,2021-07-02 03:10:00,144,0.162159375,5787483713752a8787b912200a7f452eb21cf2f9117fa2f2e3fa8631251e6bb3
pleia_energy,2,outer_test,540d6fb736fe77cc6129,None,None:segment:0,125,6,36,6,4835c67ba9266332753e193762f1d9aca545aff5a22158302d95a40317724da0,86fb6f53020a1291c29b0a40258e7a1a4437f3fa47e2fd0b7bab95c5794e20b9,16c87d353e62e0e41fed44157444ca51546281b49564ef0101f71249933ce78e,2021-07-03 11:10:00,144,0.162159375,302e15e3534556f67c75bd31e456e8949d6be6fe1c00c4862958f0ced426379b
pleia_energy,2,outer_test,bbf84eb34993492fdd28,None,None:segment:0,92,6,36,6,18073cd38e01ac55788dba764e42cde2c9af9c92c3c857123ab1e1ad9365c249,aeb238986ae321f1fab2c376a047bcfc4898c3eeb7b34bfb7c30ad6f65cc0158,96f1d06b6d62c66af2f5e3b887707d782491d5a30fc2c23acd12eb44bf4bc1b0,2021-07-04 05:40:00,144,0.162159375,60833c0f7fb5aa415da44f6d82d1cf8041a0188df2e1f25c17c606605cdce776
pleia_energy,2,outer_test,28f8be4389088f7db906,None,None:segment:0,43,6,36,6,8e96a9933acd48ff3e7e175473e869db53a2c666703cd9b01bda13f0b38a187c,1092571a3c701ddbfa14946311f94c1b9b87166a5c6718c4dd66ef3aa1cba901,f55d30b79ba457522e8b03b16aed1a023dcb8499f049d73ca54d0efcad856e6b,2021-07-04 21:30:00,144,0.162159375,5097d0a3fc7cc85a13966f0abbb57aac18e9a8cdb232927b5751c2b15f32cbcf
pleia_energy,2,outer_test,12de1cb3d6f52f871993,None,None:segment:0,42,6,36,6,4e8a2b7feef5c0f98fbca75c84ead8735451481e6338558e00514d1b9e34ec8d,aec40327800ca7dd47d760ad039e9381fc9920bdfaffcd1b20568bd0de0ea797,da514836ba509cd1d63b8908db75fee87a5e615845818487e3672bf6cc920914,2021-07-05 21:20:00,144,0.162159375,43743ec6cfc12c9f0c41d96b91b186419b6053e2bc78c2a593c35e88b5693bdc
pleia_energy,2,outer_test,cd4ae17c29b35ab1c39d,None,None:segment:0,41,6,36,6,75e3c27a5993a245080b8d84886a43efdb80835d798e24a7f4564a911de2c8be,eb871960888ad5eeafcd8109288dbb7c4ac16fc1b113c0af6feb302a56a07933,eb3fbb93c5542d8373426e5769d26352b0d1e2d7dcaf729578ddedac8708bb66,2021-07-06 21:10:00,144,0.162159375,4db04ffffc3dcf4dfe97d88ab900791aa77d3b34da48c9b9ed4206b4900eb7c2
pleia_energy,2,outer_test,1a4e8a821f98be5ac3c1,None,None:segment:0,127,6,36,6,5f20214c5115354b69de84cca9b1f0665bdbb5b7bfc8f679fd2db4a4498079ff,a9d1c84422412e570ef1fcab1c6f77f2a6664c0ea892bfb759b79f6712edfb13,a9f21ac39dc307279f2fdff2230706e7eda9ef1a99e279128a67f3b1e393d364,2021-07-08 11:30:00,144,0.162159375,4e7ff0129d6d4511ba7b2e1d18b3b4932e0837889f0512b715e702e008292060
pleia_energy,2,outer_test,09fdd1ac978146e6f60d,None,None:segment:0,94,6,36,6,03b59463e5703de84da5983129cd569cdec38930abc351ab89b63a89d4655b9d,a3a04803d1340ea0dc4f6cc227611f8e102e873a5cba139465ef1c3a2eb6adae,be099621a7c230f93f27f404e2886abfccacdf21132b4dfb3eae3c395f1bfcb1,2021-07-09 06:00:00,144,0.162159375,4afef246a09ad712ae2d1f635277919213fd6c6b6db449269e49d517f6b9727e
pleia_energy,2,outer_test,62a6552a4e3ec81538e8,None,None:segment:0,47,6,36,6,fdd763be5b3806d1d5abebe29ffafe936cd827c29872c1b464f547f86ba3a8ef,7ee5609d16b6abcb1b6db650542253b20185a4bce9b1064502a51b2123bb923a,40925e8200a82c0edacd172b245e062be6fe55500f861909f1bd73828aa80ac3,2021-07-09 22:10:00,144,0.162159375,12da22c40276e587cc298a24ae9277bdc1218db147552dc4ee7b20040ab00d4c
pleia_energy,2,outer_test,322e7f7f845d3e74d2d1,None,None:segment:0,44,6,36,6,19296afad37c4ee9a7a2dce073db7373d2ed625bd94e32721d76551ab9715a72,d0a523c747eb02e0e7523db0051a4a96947537d661f81ac200255f7168306890,3efbffb4d1d34a60d410ade6d8ce64b559da56ef4d014fffd5430b542e195305,2021-07-10 21:40:00,144,0.162159375,fb760fdf85dc2f04423cfa0cc80b4d5e3e0283e214a900c1f7e8a46649794a4d
pleia_energy,2,outer_test,8832483b0606da68b1de,None,None:segment:0,89,6,36,6,6f4b3d5a2350889304bb84927a8187926f692dd3f3cd4e20a26a36991be4faa0,38bd7cb149ffe2693695eb641e951c47baf35875be0d1ebbc0a767f4ab17d7a4,676456dca68a53c23d817ebbfb84f38a0cbc72c443e30368997d07b5303af9a0,2021-07-12 05:10:00,144,0.162159375,7fac46e85f91c9c03878115e0038d28fec048b5d44f42f3516aab57412e845b7
pleia_energy,2,outer_test,9197e35d61ec41fc7cc9,None,None:segment:0,48,6,36,6,d9089e4f20b807afd284bf986cfa2862b74133594e53a00de0c5ff4ccf5a8638,5357320975e0b6ce62db816363a8cadbf8bbd22d6188529fb13958119e06874d,2f98a1df97edbd701d0853ad6bfcb6e411cd905864edc80ce29ea72857b44e12,2021-07-12 22:20:00,144,0.162159375,8aed39dcddea4f7b59100de6fe726239b7b24d2c8dd09b6925e86f54d1d925c1
pleia_energy,2,outer_test,bad967005567c6460843,None,None:segment:0,107,6,36,6,6430dd9aa7e69d27c77224941389338e314d9bb0871e2090a6fc245c26d0e380,978a62acb28b724cd55f2b8d6cc9d1f3baa68518e4b5941181b0424cecca2688,f237c28e1b3a8eec994bff9defcb10b68320494e5534c3ec5c846ab256b44b51,2021-07-14 08:10:00,144,0.162159375,ef7a5be43142ed3d4781dfa62cb489f32bf491d0e1c490ec6257d9fe55ce03c2
pleia_energy,2,outer_test,b4d3b22c80d45dbde1f4,None,None:segment:0,84,6,36,6,680159f6c1c1d5ac7ceb8cfb2ad6811f161bd1f9741c4b331cfcabd6c9c35cfe,8ae59c029a979ff8cd677831616d954417a09144b48a34bd2d0707ff46381ee1,ca3cf1880c8f58a053f619d7ef65998d3c40030adcfd19fd6b84bd8691c045eb,2021-07-15 04:20:00,144,0.162159375,bd905ae4c36754492f19e5b16bb7d1b4819ca8318cb2506efff65622c2eb711a
pleia_energy,2,outer_test,46e472efe4508810e95f,None,None:segment:0,78,6,36,6,3bd33504edfdfdae6ec8a7d75df6e91a106ed72f60b8ba726375d3a2f7f51737,0653ce9bf5651fd8d7c154df5ba693b00b5bd915731c1326a56e69c46fe371da,b7bd60a2606f3e82b01e9e5328fcbf61f7bc39ff316f16c7cecf8bd45e05ddd8,2021-07-16 03:20:00,144,0.162159375,c448592defb19156230e83a16a047e41dcebf597fad656ca36003beed0c31bb4
pleia_energy,2,outer_test,306f6e0ace8d60927430,None,None:segment:0,107,6,36,6,f09eca9b96abf08ae4f40a884650aeb4f580ca5cd4ff3539094ef5bdb5011963,1a53326b99e7780d62fc15a767885eb481ee5956d521259c6914547c71e27a05,6a9709fb82e27a949f1e269e9b8a9315db8f357639d8b191116494b410b91457,2021-07-17 08:10:00,144,0.162159375,7f169603770ded5f2589a78eedc699d7774a94bf9153aa4e189491b3a47fd286
pleia_energy,2,outer_test,b22031e6adf9a301080a,None,None:segment:0,67,6,36,6,afaab8754ccd40c95d91bcf95900bff8609b6a24204d888cc295524b0b24a5be,9dc4c3b293934768e9bef05a9efc89d3c537d89d999b93123db9f66e9e4beae2,0c643409a4a0428d6bd305b227e5bc7b2fba9677889eb15c40be817cde8ac57c,2021-07-18 01:30:00,144,0.162159375,2e3c0dcaf0e96683f9de576232e0454022be63ddea30fae346af64f0ab5fd458
pleia_energy,2,outer_test,337e8939fab67115a65e,None,None:segment:0,74,6,36,6,2debe760e1cc4d7349c8ed640dda377ab380c243b1d21b419717426d17a22bbf,fc44f25fe4238212f10d3c94394e3b4de84bcbcb5ce48e9d525d263f0dd8798d,a8b6f7d75da8787d360db325b0370e55bab2d0c8f8f856908531eb9c41aaa8ca,2021-07-19 02:40:00,144,0.162159375,c1aeab283c2f4383e1c83d1abaf2c6c28d0f46d9385753e790ace5f3ff473dba
pleia_energy,2,outer_test,5c30c55925c583aaedeb,None,None:segment:0,127,6,36,6,c5e10873de63c20a9d0c7573205a731daff12e971853ca23e24683a292f00060,a3ba0b2b3ca1416c28e51c9c491b68bb4776764ea36bb3cc727c49f0dd5a5ad5,642ca1e99ad36ad910bfcf51916fe4055f33f662f66884134bf8e31dff5ee811,2021-07-20 11:30:00,144,0.162159375,ed9740c42d8c7ac5836853f5f89f9cd414344319a56d2c788a1dff36e8313122
pleia_energy,2,outer_test,43215c024e194c1820d4,None,None:segment:0,130,6,36,6,ba4c9c1180af35554fd7950d29807c9c184ac6d50c2e24e4f64d28d0418bce08,17a283bf175f6bb7f88caccbce7162e9db5ffc563b6ea9584f03151c08612542,9657df85cd4c99d9fce589a8f27fc2d7ce0bf25025a845c07e941370b86a74fa,2021-07-21 12:00:00,144,0.162159375,141911c85155b061e8dbf17918264cf67f3d67fc944ea972c1be9586b42a7306
