control_id,rule_id,channel,conditional_context_macro,status,supported_strata,inference_status,endpoint
cqr_static,15min_3of15,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,15min_3of15,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,15min_3of15,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,30min_3of30,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,30min_3of30,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,30min_3of30,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,5min_2of5,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,5min_2of5,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,5min_2of5,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,60min_4of60,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,60min_4of60,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,60min_4of60,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,single_sample,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,single_sample,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,single_sample,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,15min_3of15,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,15min_3of15,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,15min_3of15,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,30min_3of30,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,30min_3of30,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,30min_3of30,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,5min_2of5,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,5min_2of5,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,5min_2of5,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,60min_4of60,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,60min_4of60,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,60min_4of60,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,single_sample,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,single_sample,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
persistence_static,single_sample,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,15min_3of15,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,15min_3of15,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,15min_3of15,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,30min_3of30,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,30min_3of30,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,30min_3of30,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,5min_2of5,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,5min_2of5,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,5min_2of5,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of60,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of60,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of60,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,availability_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,combined,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,numerical_only,,unavailable_missing_distinct_context_support,0,single_model_seed_descriptive,C_effective_fault_conditional_context
