context_id,ordinal,stage,canonical_stage,alias,realization_hash,family,severity,replicate,effective,null
ebc83f819b74a5d66dcb,2,context_ebc83f819b74a5d66dcb_v2,context_ebc83f819b74a5d66dcb_v2,False,2ad79ae6101fe66d68e38a494a1b268886e151acc4208ff995af4f297f41652f,random_missing,0.5,43,True,False
ebc83f819b74a5d66dcb,3,context_ebc83f819b74a5d66dcb_v3,context_ebc83f819b74a5d66dcb_v3,False,f05faaa8a2e4136d30658aee4cfb27e93abbc40e6a43117487cdd6de0cced90f,random_missing,1.0,42,True,False
ebc83f819b74a5d66dcb,4,context_ebc83f819b74a5d66dcb_v4,context_ebc83f819b74a5d66dcb_v4,False,23589a1a2455f48a173b1b8a3f3689a7fd00a6c88ff5e84d857326aa917a9d98,random_missing,1.0,43,True,False
ebc83f819b74a5d66dcb,5,context_ebc83f819b74a5d66dcb_v5,context_ebc83f819b74a5d66dcb_v5,False,f588ed9e6125fda888105410e0c472656e9c32c42531b7f814ced95ffb98dede,random_missing,2.0,42,True,False
ebc83f819b74a5d66dcb,6,context_ebc83f819b74a5d66dcb_v6,context_ebc83f819b74a5d66dcb_v6,False,87d6926f8e7fb483ab85712e7f925e7fcc029cba1431989f308c7cec3aebd18b,random_missing,2.0,43,True,False
ebc83f819b74a5d66dcb,7,context_ebc83f819b74a5d66dcb_v7,context_ebc83f819b74a5d66dcb_v7,False,492368cb22d313672cd30ef69887b8ee0e7b4f5b88b6e8650b69076b57a5ef20,block_missing,0.5,42,True,False
ebc83f819b74a5d66dcb,8,context_ebc83f819b74a5d66dcb_v8,context_ebc83f819b74a5d66dcb_v7,True,492368cb22d313672cd30ef69887b8ee0e7b4f5b88b6e8650b69076b57a5ef20,block_missing,0.5,43,True,False
ebc83f819b74a5d66dcb,9,context_ebc83f819b74a5d66dcb_v9,context_ebc83f819b74a5d66dcb_v9,False,a459766f877f67bc84eec91371b6175ef52f81011a85513ba180b1b9dbae3b62,block_missing,1.0,42,True,False
ebc83f819b74a5d66dcb,10,context_ebc83f819b74a5d66dcb_v10,context_ebc83f819b74a5d66dcb_v9,True,a459766f877f67bc84eec91371b6175ef52f81011a85513ba180b1b9dbae3b62,block_missing,1.0,43,True,False
ebc83f819b74a5d66dcb,11,context_ebc83f819b74a5d66dcb_v11,context_ebc83f819b74a5d66dcb_v11,False,99c2c3760b4089c1b00d0281447e98129f5fc55fd8590ea463614b0671908941,block_missing,2.0,42,True,False
ebc83f819b74a5d66dcb,12,context_ebc83f819b74a5d66dcb_v12,context_ebc83f819b74a5d66dcb_v11,True,99c2c3760b4089c1b00d0281447e98129f5fc55fd8590ea463614b0671908941,block_missing,2.0,43,True,False
ebc83f819b74a5d66dcb,13,context_ebc83f819b74a5d66dcb_v13,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,stuck,0.5,42,False,True
ebc83f819b74a5d66dcb,14,context_ebc83f819b74a5d66dcb_v14,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,stuck,0.5,43,False,True
ebc83f819b74a5d66dcb,15,context_ebc83f819b74a5d66dcb_v15,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,stuck,1.0,42,False,True
ebc83f819b74a5d66dcb,16,context_ebc83f819b74a5d66dcb_v16,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,stuck,1.0,43,False,True
ebc83f819b74a5d66dcb,17,context_ebc83f819b74a5d66dcb_v17,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,stuck,2.0,42,False,True
ebc83f819b74a5d66dcb,18,context_ebc83f819b74a5d66dcb_v18,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,stuck,2.0,43,False,True
ebc83f819b74a5d66dcb,19,context_ebc83f819b74a5d66dcb_v19,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,dropout,0.5,42,False,True
ebc83f819b74a5d66dcb,20,context_ebc83f819b74a5d66dcb_v20,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,dropout,0.5,43,False,True
ebc83f819b74a5d66dcb,21,context_ebc83f819b74a5d66dcb_v21,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,dropout,1.0,42,False,True
ebc83f819b74a5d66dcb,22,context_ebc83f819b74a5d66dcb_v22,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,dropout,1.0,43,False,True
ebc83f819b74a5d66dcb,23,context_ebc83f819b74a5d66dcb_v23,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,dropout,2.0,42,False,True
ebc83f819b74a5d66dcb,24,context_ebc83f819b74a5d66dcb_v24,context_ebc83f819b74a5d66dcb_v0,True,836662c901a7bc0e69ad10f630efe9e88c96f85d51be929f8a0947d76669ebad,dropout,2.0,43,False,True
ebc83f819b74a5d66dcb,25,context_ebc83f819b74a5d66dcb_v25,context_ebc83f819b74a5d66dcb_v25,False,77e41f99732449d1808a20c60aa7e186922995a2a1b37ecbca9978fe8077c62c,bias,0.5,42,True,False
ebc83f819b74a5d66dcb,26,context_ebc83f819b74a5d66dcb_v26,context_ebc83f819b74a5d66dcb_v26,False,f40ee28011157fd541a833e38b2cbf7b4c93ef5099e408cf270a8eff7e39baa0,bias,0.5,43,True,False
ebc83f819b74a5d66dcb,27,context_ebc83f819b74a5d66dcb_v27,context_ebc83f819b74a5d66dcb_v27,False,f038e1608c219e108f1a89508d83d2a6f3844e198b8496a4ef22415855fd9e91,bias,1.0,42,True,False
ebc83f819b74a5d66dcb,28,context_ebc83f819b74a5d66dcb_v28,context_ebc83f819b74a5d66dcb_v28,False,7d595833ef2527f2f7e27f7b5dc59e91091b25299608ff6b703705960a6ee79d,bias,1.0,43,True,False
ebc83f819b74a5d66dcb,29,context_ebc83f819b74a5d66dcb_v29,context_ebc83f819b74a5d66dcb_v29,False,41d4ab001067e8bf197385626bdfce4f019dd65d648f01e40a17c1ddaad3cacd,bias,2.0,42,True,False
ebc83f819b74a5d66dcb,30,context_ebc83f819b74a5d66dcb_v30,context_ebc83f819b74a5d66dcb_v30,False,dfb1a9be9c3998a6c6295fb8dc2464a2c1a01bd426d1b7a362495374a1d6c1fd,bias,2.0,43,True,False
ebc83f819b74a5d66dcb,31,context_ebc83f819b74a5d66dcb_v31,context_ebc83f819b74a5d66dcb_v31,False,550208e25b110c52409d0cf4bf35c92b8b60014de3b71fac0ce7b1d2071c0706,level_shift,0.5,42,True,False
ebc83f819b74a5d66dcb,32,context_ebc83f819b74a5d66dcb_v32,context_ebc83f819b74a5d66dcb_v32,False,4b3a5e62275d5ae364fdc5b117888af74b6d4d256f87fd0ada3f0ec159a3b341,level_shift,0.5,43,True,False
ebc83f819b74a5d66dcb,33,context_ebc83f819b74a5d66dcb_v33,context_ebc83f819b74a5d66dcb_v33,False,7a6ca68be0b417a63742a3a2e449dd48366ea97034c3d20afbf5d4c481f9773e,level_shift,1.0,42,True,False
ebc83f819b74a5d66dcb,34,context_ebc83f819b74a5d66dcb_v34,context_ebc83f819b74a5d66dcb_v34,False,0d997d65b3a2f2d6017d83e86a43e4aebf440099d8ba73b488a4eff7ef7629e8,level_shift,1.0,43,True,False
ebc83f819b74a5d66dcb,35,context_ebc83f819b74a5d66dcb_v35,context_ebc83f819b74a5d66dcb_v35,False,ac7e38d584251b8c069ed44c592ec5038322c25e3cde9f373e39c964f7abc25f,level_shift,2.0,42,True,False
ebc83f819b74a5d66dcb,36,context_ebc83f819b74a5d66dcb_v36,context_ebc83f819b74a5d66dcb_v36,False,472975f3ab0e9613b7c21ccb1774f46373624d8e27ea5650ffe95955a13cbc6f,level_shift,2.0,43,True,False
ebc83f819b74a5d66dcb,37,context_ebc83f819b74a5d66dcb_v37,context_ebc83f819b74a5d66dcb_v37,False,262ba69954094a4d114909acd86e48447d97cb49938050b09474ea7a8baaac49,drift,0.5,42,True,False
ebc83f819b74a5d66dcb,38,context_ebc83f819b74a5d66dcb_v38,context_ebc83f819b74a5d66dcb_v38,False,baa2b2b21e76790853b3ad444515041d1f93de15563826fb37b0b0465b774711,drift,0.5,43,True,False
ebc83f819b74a5d66dcb,39,context_ebc83f819b74a5d66dcb_v39,context_ebc83f819b74a5d66dcb_v39,False,bd67f814e001c552a63559b32aa303404b9acc28974720b6f5d3cc347d5e29ee,drift,1.0,42,True,False
ebc83f819b74a5d66dcb,40,context_ebc83f819b74a5d66dcb_v40,context_ebc83f819b74a5d66dcb_v40,False,503507c426f8421b4b50c53443e62dfae81e0c1efc861b81604d003b238fffc0,drift,1.0,43,True,False
ebc83f819b74a5d66dcb,41,context_ebc83f819b74a5d66dcb_v41,context_ebc83f819b74a5d66dcb_v41,False,55a4d51d9e363d970f7aa758d28a9ceb928ac284a0ca2bb6cd5b787c38c72bb4,drift,2.0,42,True,False
ebc83f819b74a5d66dcb,42,context_ebc83f819b74a5d66dcb_v42,context_ebc83f819b74a5d66dcb_v42,False,44ba21a26c40819ad70feedbe35f306cd020ff4eb5b89a20b5f5c2cd770e484b,drift,2.0,43,True,False
